"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Drift detection using stream volatility","https://scispace.com/paper/drift-detection-using-stream-volatility-2bbeexqgfz","2015","Book Chapter","European conference on Machine Learning","David Tse Jung Huang
Yun Sing Koh
Gillian Dobbie
Albert Bifet","10.1007/978-3-319-23528-8_26","","Current methods in data streams that detect concept drifts in the underlying distribution of data look at the distribution difference using statistical measures based on mean and variance. Existing methods are unable to proactively approximate the probability of a concept drift occurring and predict future drift points. We extend the current drift detection design by proposing the use of historical drift trends to estimate the probability of expecting a drift at different points across the stream, which we term the expected drift probability. We offer empirical evidence that applying our expected drift probability with the state-of-the-art drift detector, ADWIN, we can improve the detection performance of ADWIN by significantly reducing the false positive rate. To the best of our knowledge, this is the first work that investigates this idea. We also show that our overall concept can be easily incorporated back onto incremental classifiers such as VFDT and demonstrate that the performance of the classifier is further improved.","Empirical evidence is offered that applying the expected drift probability with the state-of-the-art drift detector, ADWIN, can improve the detection performance of ADWIN by significantly reducing the false positive rate."
"Adaptation for Automated Drift Detection in Electromechanical Machine Monitoring.","https://scispace.com/paper/adaptation-for-automated-drift-detection-in-1wdr7xw8","2022","Journal Article","IEEE transactions on neural networks and learning systems","Daisy Hikari Green
Aaron W. Langham
Rebecca A. Agustin
Devin W. Quinn
S. Lee","10.1109/TNNLS.2022.3184011","","Practical machine learning applications for streaming data can involve concept drift (the change in statistical properties of data over time), one-shot or few-shot learning (starting with only one or a few examples for each class), a scarcity of representative training data, and extreme verification latency (only the initial dataset has ground-truth labels). This work presents a framework for organizing signal processing and machine learning techniques to provide adaptive classification and drift detection. Nonintrusive load monitoring (NILM) serves as an ideal case study, as modern sensing solutions provide a wellspring of electromechanical data sources. There is a lack of training datasets that generalize across different load and fault scenarios. Accordingly, training must be accomplished with a limited set of data when deploying a NILM to a new power system. Also, loads can exhibit concept drift over time either due to faults or normal variation. NILM field data is used as an illustrative case study to demonstrate the proposed framework for adaptation and drift tracking.","This work presents a framework for organizing signal processing and machine learning techniques to provide adaptive classification and drift detection and uses NILM field data as an illustrative case study to demonstrate the proposed framework for adaptation and drift tracking."
"AutoDrift: A Forecast-Aware Concept Drift Detection and Retraining Pipeline in MLOps with CMAPSS","https://scispace.com/paper/autodrift-a-forecast-aware-concept-drift-detection-and-64cw1f2w4t55","2025","Journal Article","","Raj Kumar Myakala
Praveen Kumar Nagata
Sampath Lavudya
Sanjeev Kumar Pedhapally
Vinithya Reddy Podduturi","10.1109/bigdataservice65758.2025.00019","","Concept drift poses a critical challenge to deploying reliable machine learning models in real-world production environments, particularly in time series forecasting and predictive maintenance systems. We present AutoDrift, a modular, forecast-aware framework to detect concept drift and trigger the automated retraining of models within modern MLOps pipelines. This approach integrates Facebook Prophet for time series prediction, statistical drift detection techniques such as the Kolmogorov-Smirnov test, and Apache Airflow to orchestrate retraining and deployment tasks in response to detected drift. Using the widely bench marked NASA CMAPSS dataset, we simulate real-world engine degradation and sensor drift conditions to evaluate AutoDrift's effectiveness in predictive maintenance scenarios. The results demonstrate that AutoDrift maintains high forecasting accuracy (91 % precision) while reducing retraining latency by 37 % compared to static retraining schedules. The framework supports model versioning via MLflow and is cloud-agnostic, enabling seamless deployment across Kubernetes, AWS, and on-premises environments. AutoDrift offers a practical solution to one of the most pressing MLOps challenges such as maintaining the adaptability of deployed models to changing data distributions, by unifying drift detection, retraining logic, and orchestration in a single, extensible pipeline. The system is designed to be interpretable, scalable, and easy to integrate into existing machine learning operations, making it suitable for industrial applications in aviation, IoT, and large-scale telemetry monitoring.","AutoDrift is a modular, forecast-aware framework that detects concept drift and triggers automated model retraining in MLOps pipelines, maintaining high forecasting accuracy (91%) while reducing retraining latency by 37% using the CMAPSS dataset."
"Quantifying input data drift in medical machine learning models by detecting change-points in time-series data","https://scispace.com/paper/quantifying-input-data-drift-in-medical-machine-learning-rrhtevfya4","2024","Journal Article","","Smriti Prathapan
Ravi K. Samala
Nathan Hadjiyski
Pierre-François D'Haese
Fabien Maldonado
Phuong Nguyen
Yelena Yesha
Berkman Sahiner","10.1117/12.3008771","","Devices enabled by artificial intelligence (AI) and machine learning (ML) are being introduced for clinical use at an accelerating pace. In a dynamic clinical environment, these devices may encounter conditions different from those they were developed for. The statistical data mismatch between training/initial testing and production is often referred to as data drift. Detecting and quantifying data drift is significant for ensuring that AI model performs as expected in clinical environments. A drift detector signals when a corrective action is needed if the performance changes. In this study, we investigate how a change in the performance of an AI model due to data drift can be detected and quantified using a cumulative sum (CUSUM) control chart. To study the properties of CUSUM, we first simulate different scenarios that change the performance of an AI model. We simulate a sudden change in the mean of the performance metric at a change-point (change day) in time. The task is to quickly detect the change while providing few false-alarms before the change-point, which may be caused by the statistical variation of the performance metric over time. Subsequently, we simulate data drift by denoising the Emory Breast Imaging Dataset (EMBED) after a pre-defined change-point. We detect the change-point by studying the pre- and post-change specificity of a mammographic CAD algorithm. Our results indicate that with the appropriate choice of parameters, CUSUM is able to quickly detect relatively small drifts with a small number of false-positive alarms.","Quantifying data drift in medical AI models using a cumulative sum (CUSUM) control chart is feasible and effective."
"Electron beam drift detection device and method for detecting electron beam drift","https://scispace.com/paper/electron-beam-drift-detection-device-and-method-for-2z9405ocka","2011","Patent","","Jia-Yush Yen
Yung-Yaw Chen
Yi-Hung Kuo
Cheng-Ju Wu","","","An electron beam drift detection device and a method for detecting electron beam drift are provided in which the method includes placing a predetermined characteristic identification pattern on a surface of a workpiece; emitting an electron beam, and focusing and deflecting the electron beam such that the focused and deflected electron beam scans the surface of the workpiece and the characteristic identification pattern; detecting backscattered electrons and secondary electrons; and detection signals; and receives the receiving detection signals and performs performing an image process on the detection signals to obtain an electronic image of the characteristic identification pattern, and measuring a drift degree by comparing the electronic image with the predetermined shape of the characteristic identification pattern.","In this article, an electron beam drift detection device and a method for detecting electron beam drifting is presented, in which the method includes placing a predetermined characteristic identification pattern on a surface of a workpiece, and focusing and deflecting the electron beam such that the focused and deflected electron beam scans the surface of the workpiece and detects backscattered electrons and secondary electrons."
"Navigating Process Drift: The Power of CUSUM in Monitoring Air Quality Processes and Maintenance Operations","https://scispace.com/paper/navigating-process-drift-the-power-of-cusum-in-monitoring-44o3l0wxh278","2024","Journal Article","Arabian journal for science and engineering","Muhammad Riaz
Huda Alshammari
Nasir Abbas
Tahir Mahmood","10.1007/s13369-024-09453-0","","Abstract Nowadays, manufacturers face intense pressure to maintain a high standard of quality. Due to the damage to machine components, manufacturing processes degrade over time, resulting in substandard products. Generally, statistical process control tools such as control charts aid in identifying patterns and trends indicative of process changes. This investigation delves into the effectiveness of cumulative sum control charts using the sample mean and median as plotting statistics. Run-length measurements assess performance after the charts experience linear and quadratic drifts in non-normal setups under zero- and steady-state conditions. The findings reveal that Cumulative Sum (CUSUM) charts outperform zero-state monitoring compared to steady-state monitoring. Notably, the CUSUM chart for the mean is suitable for normal and Gamma distributions, exhibiting a greater ability for drift detection under biased and unbiased Average Run Lengths. This study offers valuable insights into enhancing manufacturing quality through effectively implementing and comparing Shewhart, Exponentially Weighted Moving Average, and CUSUM charts. By evaluating their performance under various conditions and comparing them with other control chart methods, this research provides valuable guidance for industries seeking to improve process monitoring and product quality. It is essential to acknowledge that the findings are based on specific experimental conditions and may not fully capture the complexity of real-world manufacturing environments. For practical purposes, the suggested charts are also applied to real-world case studies, including air quality (focusing on five metal oxide chemistry sensors: carbon monoxide concentration, non-metonic hydrocarbons, benzene, total nitrogen oxides, and nitrogen dioxide) and maintenance data (including air temperature, rotating speed, and equipment failure). ","This study evaluates the effectiveness of Cumulative Sum (CUSUM) charts in monitoring air quality processes and maintenance operations, revealing CUSUM outperforms zero-state monitoring and is suitable for normal and Gamma distributions, enhancing manufacturing quality and product reliability."
"PCA-based drift and shift quantification framework for multidimensional data","https://scispace.com/paper/pca-based-drift-and-shift-quantification-framework-for-r95gw04d3p","2020","Journal Article","Knowledge and Information Systems","Igor Goldenberg
Geoffrey I. Webb","10.1007/S10115-020-01438-3","","Concept drift is a serious problem confronting machine learning systems in a dynamic and ever-changing world. In order to manage concept drift it may be useful to first quantify it by measuring the distance between distributions that generate data before and after a drift. There is a paucity of methods to do so in the case of multidimensional numeric data. This paper provides an in-depth analysis of the PCA-based change detection approach, identifies shortcomings of existing methods and shows how this approach can be used to measure a drift, not merely detect it.","An in-depth analysis of the PCA-based change detection approach is provided, shortcomings of existing methods are identified and it is shown how this approach can be used to measure a drift, not merely detect it."
"Regional Concept Drift Detection and Density Synchronized Drift Adaptation","https://scispace.com/paper/regional-concept-drift-detection-and-density-synchronized-2kksxf835c","2017","Proceedings Article","International Joint Conference on Artificial Intelligence","Anjin Liu
Yiliao Song
Guangquan Zhang
Jie Lu","10.24963/IJCAI.2017/317","https://scispace.com/pdf/regional-concept-drift-detection-and-density-synchronized-2kksxf835c.pdf","In data stream mining, the emergence of new patterns or a pattern ceasing to exist is called concept drift. Concept drift makes the learning process complicated because of the inconsistency between existing data and upcoming data. Since concept drift was first proposed, numerous articles have been published to address this issue in terms of distribution analysis. However, most distributionbased drift detection methods assume that a drift happens at an exact time point, and the data arrived before that time point is considered not important. Thus, if a drift only occurs in a small region of the entire feature space, the other non-drifted regions may also be suspended, thereby reducing the learning efficiency of models. To retrieve nondrifted information from suspended historical data, we propose a local drift degree (LDD) measurement that can continuously monitor regional density changes. Instead of suspending all historical data after a drift, we synchronize the regional density discrepancies according to LDD. Experimental evaluations on three benchmark data sets show that our concept drift adaptation algorithm improves accuracy compared to other methods.","This work proposes a local drift degree (LDD) measurement that can continuously monitor regional density changes and synchronizes the regional density discrepancies according to LDD to retrieve nondrifted information from suspended historical data."
"GLRT based fault detection in sensor drift monitoring system","https://scispace.com/paper/glrt-based-fault-detection-in-sensor-drift-monitoring-system-1gzacwz2ez","2009","Book Chapter","International Conference on Intelligent Computing","In-Yong Seo
Ho-Cheol Shin
Moon-Ghu Park
Seong-Jun Kim","10.1007/978-3-642-04020-7_64","","In a nuclear power plant (NPP), periodic sensor calibrations are required to assure sensors are operating correctly. However, only a few faulty sensors are found to be calibrated. For the safe operation of an NPP and the reduction of unnecessary calibration, on-line calibration monitoring is needed. This paper presents an on-line sensor drift monitoring technique, based on a Generalized Likelihood Ratio Test (GLRT), for detecting and estimating mean shifts in sensor signal. Also, principal component-based Auto-Associative support vector regression (AASVR) is proposed for the sensor signal validation of the NPP. Response surface methodology (RSM) is employed to efficiently determine the optimal values of SVR hyperparameters. The proposed model was confirmed with actual plant data of Kori NPP Unit 3. The results show that the accuracy of the model and the fault detection performance of the GLRT are very competitive.","An on-line sensor drift monitoring technique, based on a Generalized Likelihood Ratio Test (GLRT), for detecting and estimating mean shifts in sensor signal and principal component-based Auto-Associative support vector regression (AASVR) is proposed for the sensor signal validation of the NPP."
"Adaptation for Automated Drift Detection in Electromechanical Machine Monitoring","https://scispace.com/paper/adaptation-for-automated-drift-detection-in-31xy3ywk","2022","Journal Article","","","10.1109/tnnls.2022.3184011","","Practical machine learning applications for streaming data can involve concept drift (the change in statistical properties of data over time), one-shot or few-shot learning (starting with only one or a few examples for each class), a scarcity of representative training data, and extreme verification latency (only the initial dataset has ground-truth labels). This work presents a framework for organizing signal processing and machine learning techniques to provide adaptive classification and drift detection. Nonintrusive load monitoring (NILM) serves as an ideal case study, as modern sensing solutions provide a wellspring of electromechanical data sources. There is a lack of training datasets that generalize across different load and fault scenarios. Accordingly, training must be accomplished with a limited set of data when deploying a NILM to a new power system. Also, loads can exhibit concept drift over time either due to faults or normal variation. NILM field data is used as an illustrative case study to demonstrate the proposed framework for adaptation and drift tracking. ","In this article , the authors present a framework for organizing signal processing and machine learning techniques to provide adaptive classification and drift detection for nonintrusive load monitoring (NILM) data."
"Concept drift detection for distributed multi-model machine learning systems","https://scispace.com/paper/concept-drift-detection-for-distributed-multi-model-machine-8lbr4r09","2022","Proceedings Article","Annual International Computer Software and Applications Conference","Beverly Abadines Quon
Jean-Luc Gaudiot","10.1109/COMPSAC54236.2022.00168","","Many works focus on optimizing machine learning models during their training phase, but fail to account how these models adapt into their model-serving phase once they are deployed into real world applications. In this phase models must process through streams of data that can evolve over time and distort the relationship between incoming data, causing concept drift. This paper proposes leveraging the advantages of emerging features stores in order to improve concept drift detection on unlabeled, dynamic data streams across multiple models. Firstly, we introduce Drift Detection on Distributed Datasets (QuaD), which combines classical drift detectors to make use of labeled and unlabeled data, and create local context (i.e. per live model) and global context (i.e. across multiple models). Secondly, we propose using feature store entities, SHAP values, and Collaborative Filtering (CF) to augment unlabeled data across multiple models. To the best of our knowledge, QuaD is the first work that examines the collective behavior of concept drift across multiple models and discerns associations between models that may share a susceptibility in a dynamic setting. QuaD uses a combination of performance-based and data distribution-based drift detectors and CF to capture varying types of concept drifts for labeled and unlabeled data streams and is modeled around the data abstraction provided by emerging feature stores.","QuaD is the first work that examines the collective behavior of concept drift across multiple models and discerns associations between models that may share a susceptibility in a dynamic setting and is modeled around the data abstraction provided by emerging feature stores."
"Maintaining and Monitoring AIOps Models Against Concept Drift","https://scispace.com/paper/maintaining-and-monitoring-aiops-models-against-concept-844jfgah","2023","Journal Article","","Lorena Poenaru-Olaru
Luis Cruz
Jan S. Rellermeyer
Arie Theodorus van Deursen","10.1109/CAIN58948.2023.00024","","AIOps solutions enable faster discovery of failures in operational large-scale systems through machine learning models trained on operation data. These models become outdated during the occurrence of concept drift, a term used to describe shifts in data distributions. In operation data concept drift is inevitable and it impacts the performance of AIOps solutions over time. Therefore, concept drift should be closely monitored and immediate maintenance to prevent erroneous predictions is required. In this work, we propose an automated maintenance pipeline for AIOps models that monitors the occurrence of concept drift and chooses the most appropriate model retraining technique according to the drift type.","In this article , an automated maintenance pipeline for AIOps models that monitors the occurrence of concept drift and chooses the most appropriate model retraining technique according to the drift type is proposed."
"Maintaining and Monitoring AIOps Models Against Concept Drift","https://scispace.com/paper/maintaining-and-monitoring-aiops-models-against-concept-kiodpxsz","2023","Proceedings Article","","","10.1109/cain58948.2023.00024","","AIOps solutions enable faster discovery of failures in operational large-scale systems through machine learning models trained on operation data. These models become outdated during the occurrence of concept drift, a term used to describe shifts in data distributions. In operation data concept drift is inevitable and it impacts the performance of AIOps solutions over time. Therefore, concept drift should be closely monitored and immediate maintenance to prevent erroneous predictions is required. In this work, we propose an automated maintenance pipeline for AIOps models that monitors the occurrence of concept drift and chooses the most appropriate model retraining technique according to the drift type. ","In this article , an automated maintenance pipeline for AIOps models that monitors the occurrence of concept drift and chooses the most appropriate model retraining technique according to the drift type is proposed."
"Unsupervised Concept Drift Detection for Time Series on Riemannian Manifolds","https://scispace.com/paper/unsupervised-concept-drift-detection-for-time-series-on-448bryi721","2023","Journal Article","Journal of The Franklin Institute-engineering and Applied Mathematics","Shusen Wang
Luo Chao
Shao Rui","10.1016/j.jfranklin.2023.09.050","","Concept drifts generally refer to the changing of statistical characteristics of non-stationary series over time, which considerably affect the analysis of time series including prediction, anomaly detection and classification, etc. However, since the external noise interference and internal uncertainty of time series, it is still an open problem to detect the occurrence of concept drifts timely and effectively in real applications. In this article, based on Riemannian manifolds and statistical process control, we propose a novel online algorithm for the concept drift detection of time series. Using the online segmentations with multiple sliding windows, phase space reconstruction of time series is implemented, based on which multi-scale features of series data are calculated. By means of information geometry theory, the obtained features are projected into Riemannian manifolds for the evading of noise interference and structural redundancy in the time series. Finally, with statistical process control, the detection of concept drifts is implemented. The experimental results reveal the promising detection performances verified by both artificial data sets and real-life data sets. ","This paper proposes an unsupervised online algorithm for detecting concept drifts in time series using Riemannian manifolds and statistical process control, achieving promising results on both artificial and real-life datasets with noise interference and structural redundancy."
"A Generalized Likelihood Ratio Control Chart for Monitoring the Process Mean Subject to Linear Drifts","https://scispace.com/paper/a-generalized-likelihood-ratio-control-chart-for-monitoring-2157rcj44g","2013","Journal Article","Quality and Reliability Engineering International","Liaosa Xu
Sai Wang
Marion R. Reynolds","10.1002/QRE.1404","","This article considers the problem of monitoring a normally distributed process variable when a special cause may produce a time-varying linear drift in the mean. The design and application of a generalized likelihood ratio (GLR) control chart for drift detection are evaluated. The GLR drift chart does not require specification of any tuning parameters by the practitioner and has the advantage that, at the time of the signal, estimates of both the change point and the drift size are immediately available. An equation to accurately approximate the control limit is provided. The performance of the GLR drift chart is compared with that of other control charts such as a standard cumulative sum chart and a cumulative score chart designed for drift detection. We also compare the GLR chart designed for drift detection with the GLR chart designed for sustained shift detection because both of them require only a control limit to be specified. In terms of the expected time for detection and in terms of the bias and mean squared error of the change-point estimators, the GLR drift chart has better performance for a wide range of drift rates relative to the GLR shift chart when the out-of-control process is truly a linear drift. Copyright © 2012 John Wiley & Sons, Ltd.","The design and application of a generalized likelihood ratio (GLR) control chart for drift detection are evaluated and theGLR drift chart has better performance for a wide range of drift rates relative to the GLR shift chart when the out-of-control process is truly a linear drift."
"Detection of anomalies and Data Drift in a time-series dismissal prediction system","https://scispace.com/paper/detection-of-anomalies-and-data-drift-in-a-time-series-kuhha32dw8xs","2024","Journal Article","Iraqi journal for computer science and mathematics","Nataliya Boyko
Roman Kovalchuk","10.52866/ijcsm.2024.05.03.012","","The purpose of the study is to develop a system that automatically processes data based on existingand newly entered data, especially with the aim of ensuring high data quality by detecting and eliminatinganomalies. The quantile filtering method, Chebyshev’s inequality, Kolmogorov-Smirnov two-sample test, andothers should be noted among the methods used. In the course of the research, the theoretical aspects of themethods, various principles of detecting anomalies for different types of data were considered and analysed.Different principles and approaches applied to anomaly detection in different contexts were explored. The resultsof the analysis and the selection of optimal methods for detecting anomalies in various types of data are importantfor the effective functioning of the automatic data processing system. This will make it possible to achieveaccuracy and reliability in the detection of anomalies and ensure high quality of data used in the machine learningsystem. ","This study develops an automatic data processing system that detects and eliminates anomalies using quantile filtering, Chebyshev's inequality, and Kolmogorov-Smirnov test, ensuring high data quality for machine learning applications."
"Predictive Handling of Asynchronous Concept Drifts in Distributed Environments","https://scispace.com/paper/predictive-handling-of-asynchronous-concept-drifts-in-4r9iz85zwa","2013","Journal Article","IEEE Transactions on Knowledge and Data Engineering","Hock Hee Ang
Vivekanand Gopalkrishnan
Indre Zliobaite
Mykola Pechenizkiy
Steven C. H. Hoi","10.1109/TKDE.2012.172","https://scispace.com/pdf/predictive-handling-of-asynchronous-concept-drifts-in-4r9iz85zwa.pdf","In a distributed computing environment, peers collaboratively learn to classify concepts of interest from each other. When external changes happen and their concepts drift, the peers should adapt to avoid increase in misclassification errors. The problem of adaptation becomes more difficult when the changes are asynchronous, i.e., when peers experience drifts at different times. We address this problem by developing an ensemble approach, PINE, that combines reactive adaptation via drift detection, and proactive handling of upcoming changes via early warning and adaptation across the peers. With empirical study on simulated and real-world data sets, we show that PINE handles asynchronous concept drifts better and faster than current state-of-the-art approaches, which have been designed to work in less challenging environments. In addition, PINE is parameter insensitive and incurs less communication cost while achieving better accuracy.","This work develops an ensemble approach, PINE, that combines reactive adaptation via drift detection, and proactive handling of upcoming changes via early warning and adaptation across the peers that handles asynchronous concept drifts better and faster than current state-of-the-art approaches."
"Gaussian Mixture Approach to Detect Drift","https://scispace.com/paper/gaussian-mixture-approach-to-detect-drift-3ajnqqu99g","2006","","","Mamidi Sree Kalyan Chakravorty","","https://scispace.com/pdf/gaussian-mixture-approach-to-detect-drift-3ajnqqu99g.pdf","Historically it has been difficult to measure the deviation in the notion of a concept. Several schemes have been proposed to attack this challenging problem [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]. The central notion of all these efforts is to detect the change point where the data mining model deviates significantly with respect to the data characteristics that it was trained or built on. The process of detecting such change points is often termed as concept drift. Current state of algorithms assume attribute independence, view the problem as a supervised learning problem and also need tagged data. The proposed algorithm does not make any assumption among attribute independence and uses the covariance summary to detect concept drift in an unsupervised setting. The algorithm proposed in this thesis monitors the underlying characteristics of the input data, maintains data summaries of the various snapshots in time and utilizes effective distance metrics to determine when concept drifts. The technique was evaluated against synthetic and real data sets.","The algorithm proposed in this thesis monitors the underlying characteristics of the input data, maintains data summaries of the various snapshots in time and utilizes effective distance metrics to determine when concept drifts."
"Monitoring Concept Drift in Continuous Federated Learning Platforms","https://scispace.com/paper/monitoring-concept-drift-in-continuous-federated-learning-1aag14blxs","","Journal Article","","Christoph Düsing
Philipp Cimiano","10.1007/978-3-031-58553-1_7","","Continuous federated learning (CFL), a recently emerging learning paradigm that facilitates collaborative, yet privacy-preserving machine learning (ML), bears the potential to shape the future of distributed ML. In spite of its great potential, it is - similar to continuous ML - prone to suffer from concept drift (a change in data properties over time). In turn, CFL can greatly benefit from employing drift detection to react adequately to emerging drifts. Although various such approaches exist, respective research lacks application of drift detection to CFL with dynamic client participation as well as detailed analysis of the advantages of different drift detection approaches such as error-based or data-based drift detection. To this end, we apply these drift detection approaches to a CFL platform that allows new clients to join even after the training has started and measure the negative impact of concept drift on model performance. Moreover, we uncover distinct differences between the error- and data-based drift detection. In particular, we find the former ones to be more suitable to detect the point in time where the joint models stops benefiting from concept drift whereas the latter allows for a more precise detection of the first occurrence of concept drift. ","This study investigates concept drift in continuous federated learning, applying error-based and data-based drift detection approaches to a dynamic CFL platform, revealing distinct differences and suitability for detecting concept drift and model performance degradation."
"Individuals control schemes for monitoring the mean and variance of processes subject to drifts","https://scispace.com/paper/individuals-control-schemes-for-monitoring-the-mean-and-1mn6oh48u3","2001","Journal Article","Stochastic Analysis and Applications","Marion R. Reynolds
Zachary G. Stoumbos","10.1081/SAP-120000226","https://rmgsc.cr.usgs.gov/outgoing/threshold_articles/Reynolds_Stoumbos2001.pdf","This paper investigates control chart schemes for detecting drifts in the process mean μ and/or process standard deviation σ when individual observations are sampled. Drifts may be due to causes such as gradual deterioration of equipment, catalyst aging, waste accumulation, or human causes, such as operator fatigue or close supervision. The standard Shewhart X chart and moving range (MR) chart are evaluated, as well as several types of exponentially weighted moving average (EWMA) charts and combinations of charts involving these EWMA charts. We show that the combinations of the EWMA charts detect slow-rate and moderate-rate drifts much faster than the combined X and MR charts. We also show that varying the sampling interval adaptively as a function of the process data results in notable reductions in the detection delay of drifts in μ and/or σ.","In this article, the authors investigate control chart schemes for detecting drifts in the process mean μ and/or process standard deviation σ when individual observations are sampled, and show that varying the sampling interval adaptively as a function of the process data results in notable reductions in the detection delay of drifts."
"Concept Drift Detection Through Resampling","https://scispace.com/paper/concept-drift-detection-through-resampling-o0menodjfs","2014","Proceedings Article","International Conference on Machine Learning","Maayan Harel
Shie Mannor
Ran El-Yaniv
Koby Crammer","","https://scispace.com/pdf/concept-drift-detection-through-resampling-o0menodjfs.pdf","Detecting changes in data-streams is an important part of enhancing learning quality in dynamic environments. We devise a procedure for detecting concept drifts in data-streams that relies on analyzing the empirical loss of learning algorithms. Our method is based on obtaining statistics from the loss distribution by reusing the data multiple times via resampling. We present theoretical guarantees for the proposed procedure based on the stability of the underlying learning algorithms. Experimental results show that the method has high recall and precision, and performs well in the presence of noise.","This work devise a procedure for detecting concept drifts in data-streams that relies on analyzing the empirical loss of learning algorithms by obtaining statistics from the loss distribution by reusing the data multiple times via resampling."
"A Robust Drift Detection Algorithm with High Accuracy and Low False Positives Rate","https://scispace.com/paper/a-robust-drift-detection-algorithm-with-high-accuracy-and-3c7zfl5t","","","","Laurent Simon
Akka Zemmari","","","The number of decision-making processes that rely on machine learning models to operate has been increasing in recent years. Safety of those systems is compromised when models deviate from their expected behavior. One root cause is a shift in the underlying data distribution, known as concept drift. A direct consequence of concept drift is a rapid drop in model’s predictive power. Accurate detection of drift is essential as false alarms lead to unnecessary down time and undermine confidence in the drift detection model. This paper introduces Real-Drift Detector (RDD), a drift detector that is not triggered by virtual drift. RDD does not need use class labels during the inference phase to operate. Our detector outperformed the state of the art in an extensive benchmark on a large panel of well-known datasets used in drift detection.","Real-Drift Detector (RDD) as discussed by the authors is a drift detector that is not triggered by virtual drift and outperformed the state of the art in an extensive benchmark on a large panel of well-known datasets used in drift detection."
"Pre-event Abrupt Drift Detection","https://scispace.com/paper/pre-event-abrupt-drift-detection-4het9ai495","2015","","","Tatiana Escovedo
Adriano Koshiyama
Marley M. B. R. Vellasco
Rubens N. Melo","","","ldistribution - a concept drift. However, detecting changes after its occurrence can be in some situations harmful for the process under supervision. This paper proposes a pre-event approach for abrupt drift detection, called by A2D2. Briefly, this method is composed of three steps: (i) label the patterns from the test set, using an unsupervised method; (ii) compute some statistics from the train and test set, conditioned on the given class labels; and (iii) compare the train and test statistics using a multivariate hypothesis test. Also, it has been proposed a procedure for creating datasets with abrupt drift. This procedure was used in the sensivity analysis of A2D2, in order to understand the influence degree of each parameter on its final performance.","This paper proposes a pre-event approach for abrupt drift detection, called by A2D2, and a procedure for creating datasets with abrupt drift, used in the sensivity analysis of A1D2."
"Alignment Monitoring","https://scispace.com/paper/alignment-monitoring-92465syo7c1j","2025","Journal Article","arXiv.org","Thomas A. Henzinger
Konstantin Kueffner
Vasu Singh
I. Sun","10.48550/arxiv.2508.00021","https://scispace.compdf/alignment-monitoring-92465syo7c1j.pdf","Formal verification provides assurances that a probabilistic system satisfies its specification--conditioned on the system model being aligned with reality. We propose alignment monitoring to watch that this assumption is justified. We consider a probabilistic model well aligned if it accurately predicts the behaviour of an uncertain system in advance. An alignment score measures this by quantifying the similarity between the model's predicted and the system's (unknown) actual distributions. An alignment monitor observes the system at runtime; at each point in time it uses the current state and the model to predict the next state. After the next state is observed, the monitor updates the verdict, which is a high-probability interval estimate for the true alignment score. We utilize tools from sequential forecasting to construct our alignment monitors. Besides a monitor for measuring the expected alignment score, we introduce a differential alignment monitor, designed for comparing two models, and a weighted alignment monitor, which permits task-specific alignment monitoring. We evaluate our monitors experimentally on the PRISM benchmark suite. They are fast, memory-efficient, and detect misalignment early.","This paper proposes alignment monitoring to ensure probabilistic system models accurately predict uncertain system behavior. It introduces three monitors: expected alignment, differential alignment, and weighted alignment, evaluated on the PRISM benchmark suite for efficiency and effectiveness."
"Condition detection and reporting in complex systems","https://scispace.com/paper/condition-detection-and-reporting-in-complex-systems-4mdv0u5mzo","2011","Patent","","Philip White","","","Maintaining consistency and freshness of information about an operational system, assuring consistent actions by system actors, assuring that system elements use only a single global status of the system for any particular status time, assuring that each pair of elements acts only upon consistent status values, assuring that system elements operate only with status values measured sufficiently recently to be reliable. Information collectors respond to status values. Information containers respond to information collectors, maintaining status values and metadata indicating whether those status values are reliable, or are consistent with respect to known correct values. Information conditions respond to information collectors or information containers, maintaining logical consistency with a unified global status. System actors respond to information containers or information conditions, acting logically consistent with that global status. System actors might include those which notify monitors or operators, and those which modify the system to detect and correct operation gone awry.","In this article, the authors propose to maintain consistency and freshness of information about an operational system, assuring consistent actions by system actors and assuring that system elements use only a single global status of the system for any particular status time."
