"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A governance framework model for cloud computing: role of AI, security, compliance, and management","https://scispace.com/paper/a-governance-framework-model-for-cloud-computing-role-of-ai-3v3vfumr6lq5","2024","Journal Article","World Journal Of Advanced Research and Reviews","Adebola Folorunso
Adeola Adewa
Daniel Olatunde Babalola
Chineme Edgar Nwatu","10.30574/wjarr.2024.24.2.3513","","The rapid adoption of cloud computing has transformed how organizations manage their IT resources, necessitating robust governance frameworks to address the complexities and risks inherent in cloud environments. This review proposes a comprehensive governance framework model that integrates the roles of artificial intelligence (AI), security, compliance, and management to enhance the effectiveness of cloud operations. AI plays a critical role in optimizing resource allocation and improving decision-making processes within cloud governance. By leveraging machine learning algorithms, organizations can achieve dynamic resource management, predictive analytics, and automated compliance monitoring, which enhance operational efficiency and reduce human error. Furthermore, the integration of AI in security management facilitates real-time threat detection and response, allowing organizations to proactively mitigate risks associated with data breaches and cyberattacks. Security is a paramount concern in cloud governance, given the shared responsibility model between cloud providers and clients. This framework emphasizes the implementation of comprehensive security measures, including data encryption, identity management, and incident response protocols, to safeguard sensitive information and maintain customer trust. Compliance with regulatory requirements is essential in ensuring organizational accountability and minimizing legal risks. The proposed governance model incorporates automated compliance checks and reporting mechanisms, ensuring adherence to industry-specific regulations such as GDPR and HIPAA. Moreover, effective management of cloud resources is crucial for optimizing performance and controlling costs. The governance framework outlines best practices for lifecycle management, cost optimization, and resource allocation, enabling organizations to achieve their strategic objectives. This governance framework model underscores the importance of integrating AI, security, compliance, and management for a holistic approach to cloud governance, providing organizations with the necessary tools to navigate the complexities of cloud computing while maximizing its benefits. ","This study proposes a comprehensive governance framework for cloud computing, integrating AI, security, compliance, and management to enhance operational efficiency, reduce risks, and ensure regulatory adherence through automated checks and best practices for resource management."
"Methods and systems for managing regulatory governance and compliance","https://scispace.com/paper/methods-and-systems-for-managing-regulatory-governance-and-gt3xyohe6z","2015","Patent","","Oscar Andres Jofre
Liam Lynch
Vlado Sinkovic
Jason Richard Futko
Gregory William Harper","","","A method and system is provided for managing regulatory governance and compliance comprising a corporate compliance platform capable of storing and managing corporate records. Compliance is governed by a rules engine which ensures that regulatory and corporate requirements are followed. The platform enables stakeholders including crowdfunding portals, shareholders, board directors, CEO, CFO, corporate secretary, lawyers, auditors, IR, members and 3rd party providers to manage corporate information from a Single Point of Entry within a secure platform that results in efficient and transparent corporate governance.","In this paper, a method and system for managing regulatory governance and compliance comprising a corporate compliance platform capable of storing and managing corporate records is provided for managing corporate information from a Single Point of Entry within a secure platform."
"Policy-guided software evolution","https://scispace.com/paper/policy-guided-software-evolution-20ne4sps3x","2003","Proceedings Article","International Conference on Software Maintenance","Nazim H. Madhavji
Josée Tassé","10.1109/ICSM.2003.1235408","","Ensuring that software systems evolve in a desired manner has thus far been an elusive goal. In a continuing effort towards this objective, in this paper we propose a new approach that monitors an evolving software system, or its evolution process, against evolutionary policies so that any feedback obtained can be used to improve the system or its process. Two key concepts that make this possible are: (1) a mechanism to detect policy violations; and (2) a contextual framework to support activities of evolving a software system beyond the next release. Together, they could provide a wide and deep scope for managing software evolution. The benefit of our approach is that it would help in: sustaining the quality of a software system as it evolves; reducing evolutionary costs; and improving evolutionary processes.","This paper proposes a new approach that monitors an evolving software system, or its evolution process, against evolutionary policies so that any feedback obtained can be used to improve the system or its process."
"Cloud-Native Design Patterns for Highly Regulated Environments","https://scispace.com/paper/cloud-native-design-patterns-for-highly-regulated-bas465h3pyi4","2025","Journal Article","","Anusha Joodala","10.71097/ijsat.v16.i3.7867","","Cloud-native technologies are transforming how businesses build and run applications, enabling them to become more agile, scalable, and faster through automation. However, regulated industries like healthcare, finance, and government have unique challenges in their adoption of this technology because of strict compliance rules, data sovereignty laws, auditability, and security requirements. In this paper, provides detailed study on the cloud-native design patterns, customized for the regulated environments. also will investigate trends like Immutable Infrastructure, Sidecar Proxy, Compliance-as-Code, Zero Trust Architecture, Service Mesh and their success in satisfying regulatory requirements without slowing down agility and innovation. And focus on bringing back real-world use cases and evaluation matrix to offer a framework that can provide insights and direction to run the cloud native architecture from a regulation “compliance” key standards as GDPR, HIPAA and PCI DSS among others. The research offers a blueprint for architects and DevSecOps teams to create secure, auditable, and compliant cloud-native systems in challenging governance environments. ","This paper explores cloud-native design patterns tailored for highly regulated industries, investigating trends like Immutable Infrastructure and Compliance-as-Code to balance agility and compliance, providing a framework for secure, auditable, and compliant cloud-native systems."
"Compliance in service-oriented architectures: A model-driven and view-based approach","https://scispace.com/paper/compliance-in-service-oriented-architectures-a-model-driven-41qjhwzfzp","2012","Journal Article","Information & Software Technology","Huy Tran
Uwe Zdun
Ta'id Holmes
Ernst Oberortner
Emmanuel Mulo
Schahram Dustdar","10.1016/J.INFSOF.2012.01.001","https://scispace.com/pdf/compliance-in-service-oriented-architectures-a-model-driven-41qjhwzfzp.pdf","Context: Ensuring software systems conforming to multiple sources of relevant policies, laws, and regulations is significant because the consequences of infringement can be serious. Unfortunately, this goal is hardly achievable due to the divergence and frequent changes of compliance sources and the differences in perception and expertise of the involved stakeholders. In the long run, these issues lead to problems regarding complexity, understandability, maintainability, and reusability of compliance concerns. Objective: In this article, we present a model-driven and view-based approach for addressing problems related to compliance concerns. Method: Compliance concerns are represented using separate view models. This is achieved using domain-specific languages (DSLs) that enable non-technical and technical experts to formulate only the excerpts of the system according to their expertise and domain knowledge. The compliance implementations, reports, and documentation can be automatically generated from the models. The applicability of our approach has been validated using an industrial case study. Results: Our approach supports stakeholders in dealing with the divergence of multiple compliance sources. The compliance controls and relevant reports and documentation are generated from the models and hence become traceable, understandable, and reusable. Because the generated artifacts are associated with the models, the compliance information won't be lost as the system evolves. DSLs and view models convey compliance concerns to each stakeholder in a view that is most appropriate for his/her current work task. Conclusions: Our approach lays a solid foundation for ensuring conformance to relevant laws and regulations. This approach, on the one hand, aims at addressing the variety of expertise and domain knowledge of stakeholders. On the other hand, it also aims at ensuring the explicit links between compliance sources and the corresponding implementations, reports, and documents for conducting many important tasks such as root cause analysis, auditing, and governance.","This approach aims at ensuring the explicit links between compliance sources and the corresponding implementations, reports, and documents for conducting many important tasks such as root cause analysis, auditing, and governance."
"Unifying Governance, Risk and Controls Framework Using SDLC, CICD and DevOps","https://scispace.com/paper/unifying-governance-risk-and-controls-framework-using-sdlc-149wfu1wn0","2023","Journal Article","","Sai Alekhya Ganugapati
Sandeep Prabhu","10.1109/icces57224.2023.10192730","","This paper aims to study different software development frameworks and propose an efficient and comprehensive framework for handling Software Development Life Cycle (SDLC) in an IT Project. Risks and controls, work products and IT Audit risk parameters for each phase are also analysed. Furthermore, it covers Continuous Integration Continuous Deployment/Deliver (CICD) during support to the project along with management of code, branching strategies, storage of code, and CICD Pipelining. The paper also introduces Development-Operations (DevOps) and teaming structures to orchestrate project’s success. It also depicts the importance of cross functional teams in a DevOps environment. ","Unifying governance, risk and controls framework using SDLC, CICD and DevOps aims to provide a comprehensive approach for managing software development projects, encompassing risk management, work products, audit parameters, and DevOps practices."
"On Unifying the Compliance Management of Applications Based on IaC Automation","https://scispace.com/paper/on-unifying-the-compliance-management-of-applications-based-yq43btlh","2022","Journal Article","","Ghareeb Falazi
Uwe Breitenbücher
Frank Leymann
Miles Stötzner
Evangelos Ntentos
Uwe Zdun
Martin Becker
Elena Heldwein","10.1109/ICSA-C54293.2022.00050","","Infrastructure-as-Code (IaC) technologies are used to automate the deployment of cloud applications. They promote the usage of code to define and configure the IT infrastructure of cloud applications allowing them to benefit from conventional software development practices, which facilitates the rapid deployment of new versions of application infrastructures without sacrificing quality or stability. On the other hand, enterprise applications need to conform to compliance regarding external regulations and internal policies. Many of these compliance rules affect the application architecture on which IaC code operates. However, managing the architectural compliance of IaC-based application deployments faces a number of challenges, such as configuration drift and the heterogeneity of IaC technologies. Therefore, in this work, we present a vision on how to uniformly manage the compliance of the infrastructure of applications that utilize heterogeneous IaC technologies for deployment automation. To this end, we introduce an initial design for the IaC-based Architectural Compliance Management Framework and discuss how it addresses the corresponding challenges.","An initial design for the IaC-based Architectural Compliance Management Framework is introduced and how it addresses the corresponding challenges are discussed."
"On Unifying the Compliance Management of Applications Based on IaC Automation","https://scispace.com/paper/on-unifying-the-compliance-management-of-applications-based-2q77znib","2022","Proceedings Article","","","10.1109/icsa-c54293.2022.00050","https://zenodo.org/record/7143512/files/IEEE___On_Unifying_the_Compliance_Management_of_Applications_based_on_IaC_Automation.pdf","Infrastructure-as-Code (IaC) technologies are used to automate the deployment of cloud applications. They promote the usage of code to define and configure the IT infrastructure of cloud applications allowing them to benefit from conventional software development practices, which facilitates the rapid deployment of new versions of application infrastructures without sacrificing quality or stability. On the other hand, enterprise applications need to conform to compliance regarding external regulations and internal policies. Many of these compliance rules affect the application architecture on which IaC code operates. However, managing the architectural compliance of IaC-based application deployments faces a number of challenges, such as configuration drift and the heterogeneity of IaC technologies. Therefore, in this work, we present a vision on how to uniformly manage the compliance of the infrastructure of applications that utilize heterogeneous IaC technologies for deployment automation. To this end, we introduce an initial design for the IaC-based Architectural Compliance Management Framework and discuss how it addresses the corresponding challenges. ","In this article , the authors present a vision on how to uniformly manage the compliance of the infrastructure of applications that utilize heterogeneous IaC technologies for deployment automation and discuss how it addresses the corresponding challenges."
"AWS Compliance Acceleration: Integrating Preventive, Detective, and Corrective Controls for Robust Cloud Governance","https://scispace.com/paper/aws-compliance-acceleration-integrating-preventive-detective-wzql0inarm1j","2025","Journal Article","European modern studies journal","Parag Gurunath Sakhalkar","10.59573/emsj.9(5).2025.77","https://scispace.compdf/aws-compliance-acceleration-integrating-preventive-detective-wzql0inarm1j.pdf","Regulatory compliance within cloud implementations constitutes a fundamental operational priority as enterprises transition critical systems to distributed computing platforms. Government agencies, sector regulators, and independent auditors systematically examine cloud infrastructure arrangements, requiring thorough documentation of security measures and administrative procedures. This expanding oversight demands structured compliance methodologies incorporating distinct control categories throughout resource lifecycles. Preventive systems establish configuration parameters before deployment, detective mechanisms continually assess environment conditions against defined standards, while corrective processes automatically address identified discrepancies. Establishing this multifaceted framework presents coordination challenges across existing technical processes, necessitating alignment between development activities, operational functions, and governance structures. Organizations must resolve potential capability gaps between native platform services, establish appropriate automation boundaries, and maintain consistent classification schemes across control types. Automation possibilities extend throughout compliance processes, from standard definition through enforcement and into evidence compilation for verification purposes. Forward-looking compliance structures provide considerable operational benefits beyond regulatory fulfillment, including faster deployment through pre-validated designs, fewer security events through uniform control implementation, efficient audit preparation through ongoing evidence gathering, and enhanced risk awareness through unified compliance visibility. These practical advantages transform compliance activities from obligatory requirements into strategic assets through improved governance maturity and operational discipline. ","This study proposes a comprehensive AWS compliance framework integrating preventive, detective, and corrective controls to ensure robust cloud governance, addressing regulatory requirements, automation, and operational benefits through structured methodologies and aligned technical processes."
"Developing and Enforcing Policies for Access Control, Resource Usage, and Adaptation - A Practical Approach","https://scispace.com/paper/developing-and-enforcing-policies-for-access-control-4vms7135ie","2013","Book Chapter","Web Services and Formal Methods","Andrea Margheri
Andrea Margheri
Massimiliano Masi
Rosario Pugliese
Francesco Tiezzi","10.1007/978-3-319-08260-8_6","https://scispace.com/pdf/developing-and-enforcing-policies-for-access-control-4vms7135ie.pdf","Policy-based software architectures are nowadays widely exploited to regulate different aspects of systems’ behavior, such as access control, resource usage, and adaptation. Several languages and technologies have been proposed as, e.g., the standard XACML. However, developing real-world systems using such approaches is still a tricky task, being them complex and error-prone. To overcome such difficulties, we advocate the use of FACPL, a formal policy language inspired to but simpler than XACML. FACPL has an intuitive syntax, a mathematical semantics and easy-to-use software tools supporting policy development and enforcement. We illustrate potentialities and effectiveness of our approach through a case study from the Cloud computing domain.","FACPL, a formal policy language inspired to but simpler than XACML, is advocated, which has an intuitive syntax, a mathematical semantics and easy-to-use software tools supporting policy development and enforcement."
"A Model Centric Framework and Approach for Complex Systems Policy","https://scispace.com/paper/a-model-centric-framework-and-approach-for-complex-systems-4js4y0w2oo","2021","Journal Article","IEEE Systems Journal","Shamsnaz Virani Bhada
Rahul Krishnan","10.1109/JSYST.2020.3003204","https://scispace.com/pdf/a-model-centric-framework-and-approach-for-complex-systems-4js4y0w2oo.pdf","Twenty-first century systems engineering is no longerdocument-centric; instead, it is model-centric. Model-centric systems engineering helps reduce ambiguity, increase clarity, and increase the analytics of the resulting complex systems. However, complex systems are governed by organizational policies that are still document-centric. Such policies are difficult to analyze, and gaps in policy can lead to major deficiencies in the resulting complex systems. This article introduces a framework for policy content modeling (PCM) and analysis. The framework represents the conceptual view and is supported by a step-by-step approach to achieve complete policy modeling and analysis. This approach was used with the intention of identifying and analyzing gaps in policy content and calculating policy toxicity, which negatively affects the resulting system. This framework and approach was also applied to Veterans Affairs (VA) and university policies. The VA PCM is conducted to discover toxicity in the policies and University policies modeling is done to graphically represent an undocumented policy and toxicity in the policy implementation.","This article introduces a framework for policy content modeling (PCM) and analysis that represents the conceptual view and is supported by a step-by-step approach to achieve complete policy modeling and analysis."
"Enhancing Secure Software Development with AZTRM-D: An AI-Integrated Approach Combining DevSecOps, Risk Management, and Zero Trust","https://scispace.com/paper/enhancing-secure-software-development-with-aztrm-d-an-ai-q7i7z3p0jc1h","2025","Journal Article","Applied Sciences","Ian Coston
Karl David Hezel
Eadan Plotnizky
Mehrdad Nojoumian","10.3390/app15158163","","This paper introduces the Automated Zero Trust Risk Management with DevSecOps Integration (AZTRM-D) framework, a novel approach that embeds security throughout the entire Secure Software and System Development Life Cycle (S-SDLC). AZTRM-D strategically unifies three established methodologies: DevSecOps practices, the NIST Risk Management Framework (RMF), and the Zero Trust (ZT) model. It then significantly augments their capabilities through the pervasive application of Artificial Intelligence (AI). This integration shifts traditional, often fragmented, security paradigms towards a proactive, automated, and continuously adaptive security posture. AI serves as the foundational enabler, providing real-time threat intelligence, automating critical security controls, facilitating continuous vulnerability detection, and enabling dynamic policy enforcement from initial code development through operational deployment. By automating key security functions and providing continuous oversight, AZTRM-D enhances risk mitigation, reduces vulnerabilities, streamlines compliance, and significantly strengthens the overall security posture of software systems, thereby addressing the complexities of modern cyber threats and accelerating the delivery of secure software. ","This paper introduces AZTRM-D, an AI-integrated framework combining DevSecOps, risk management, and Zero Trust to enhance secure software development, automating security controls, detecting vulnerabilities, and enforcing policies throughout the S-SDLC."
"Enhancing Secure Software Development with AZTRM-D: An AI-Integrated Approach Combining DevSecOps, Risk Management, and Zero Trust","https://scispace.com/paper/enhancing-secure-software-development-with-aztrm-d-an-ai-utslec41xkmr","2025","Journal Article","","Ian Coston
Karl David Hezel
Eadan Plotnizky
Mehrdad Nojoumian","10.20944/preprints202506.1423.v1","","This paper introduces the Automated Zero Trust Risk Management with DevSecOps Integration (AZTRM-D) framework, a novel and comprehensive approach designed to intrinsically embed security throughout the entire Secure Software and System Development Lifecycle (S-SDLC). AZTRM-D strategically unifies established methodologies—DevSecOps practices, the NIST Risk Management Framework (RMF), and the Zero Trust (ZT) model—and significantly augments their capabilities through the pervasive application of Artificial Intelligence (AI). This integration shifts traditional, often fragmented, security paradigms towards a proactive, automated, and continuously adaptive security posture. AI serves as the foundational enabler, providing real-time threat intelligence, automating critical security controls, facilitating continuous vulnerability detection, and enabling dynamic policy enforcement from initial code development through operational deployment. By automating key security functions and providing continuous oversight, AZTRM-D enhances risk mitigation, reduces vulnerabilities, streamlines compliance, and significantly strengthens the overall security posture of software systems, thereby addressing the complexities of modern cyber threats and accelerating the delivery of secure software. ","This paper introduces AZTRM-D, a novel AI-integrated framework combining DevSecOps, risk management, and Zero Trust to enhance secure software development, automating security controls, detecting vulnerabilities, and enforcing policies throughout the S-SDLC."
"Policy-driven governance in cloud service ecosystems","https://scispace.com/paper/policy-driven-governance-in-cloud-service-ecosystems-5fcs2gkvvu","2016","Dissertation","","Dimitrios Kourtesis","","","Cloud application development platforms facilitate new models of software co-development and forge environments best characterised as cloud service ecosystems. The value of those ecosystems increases exponentially with the addition of more users and third-party services. Growth however breeds complexity and puts reliability at risk, requiring all stakeholders to exercise control over changes in the ecosystem that may affect them. This is a challenge of governance. From the viewpoint of the ecosystem coordinator, governance is about preventing negative ripple effects from new software added to the platform. From the viewpoint of third-party developers and end-users, governance is about ensuring that the cloud services they consume or deliver comply with requirements on a continuous basis.

To facilitate different forms of governance in a cloud service ecosystem we need governance support systems that achieve separation of concerns between the roles of policy provider, governed resource provider and policy evaluator. This calls for better modularisation of the governance support system architecture, decoupling governance policies from policy evaluation engines and governed resources. It also calls for an improved approach to policy engineering with increased automation and efficient exchange of governance policies and related data between ecosystem partners.
The thesis supported by this research is that governance support systems that satisfy such requirements are both feasible and useful to develop through a framework that integrates Semantic Web technologies and Linked Data principles.

The PROBE framework presented in this dissertation comprises four components: (1) a governance ontology serving as shared ecosystem vocabulary for policies and resources; (2) a method for the definition of governance policies; (3) a method for sharing descriptions of governed resources between ecosystem partners; (4) a method for evaluating governance policies against descriptions of governed ecosystem resources. The feasibility and usefulness of PROBE are demonstrated with the help of an industrial case study on cloud service ecosystem governance.","The thesis supported by this research is that governance support systems that satisfy different forms of governance in a cloud service ecosystem are both feasible and useful to develop through a framework that integrates Semantic Web technologies and Linked Data principles."
"EAGER: Deployment-Time API Governance for Modern PaaS Clouds","https://scispace.com/paper/eager-deployment-time-api-governance-for-modern-paas-clouds-3qqn1jnwxb","2015","Proceedings Article","IEEE International Conference on Cloud Engineering","Hiranya Jayathilaka
Chandra Krintz
Rich Wolski","10.1109/IC2E.2015.69","","To track, control, and compel reuse of web APIs, we investigate a new approach to API governance -- combined policy, implementation, and deployment control of web APIs. Our approach, called EAGER, provides a software architecture that integrates into PaaS platforms to support systemwide, deployment-time enforcement of governance policies. Specifically, EAGER checks for and prevents backward incompatible API changes from being deployed into production PaaS clouds, enforces service reuse, and facilitates enforcement of other best practices in software maintenance via policies. Our experiments with an EAGER prototype show that enforcing API governance at deployment-time in PaaS clouds is efficient and scalable to thousands of APIs and policies.","The approach, called EAGER, provides a software architecture that integrates into PaaS platforms to support systemwide, deployment-time enforcement of governance policies, and enforces service reuse and facilitates enforcement of other best practices in software maintenance via policies."
"Context Model Based SOA Policy Framework","https://scispace.com/paper/context-model-based-soa-policy-framework-3j5n930dyj","2010","Proceedings Article","International Conference on Web Services","Yu Chen Zhou
Xin Peng Liu
Xi Ning Wang
Liang Xue
Chen Tian
Xiao Xing Liang","10.1109/ICWS.2010.115","","With the popularity of SOA, SOA policy becomes one of the core technical enablers for SOA governance and management. Different in several aspects from traditional policy for distributed system management, policy applied in SOA solutions needs to take into account various policy types and enforcement points in different layers of SOA solution stack and different phases of SOA lifecycle. As well, it has the unique requirements on compliance to match existing SOA technologies and characteristics, as simplicity, standardization, high performance, etc. In this paper, a novel context model based SOA policy management framework by innovatively extending W3C Service Modeling Language (SML) and ISO Schematron is introduced. Firstly, a common context model distilled from SOA policy types typically including service policy, service governance policy, application policy and business policy, is presented. Then, the core components - context model based policy engine and definition tool are described. Finally, it is illustrated how the unified definition tools and policy engine are manipulated within the context model based SOA policy framework to manage and enforce policies in typical scenarios as service meta-data management, service match making and business process management. Based on the project, we participated in the works for defining W3C SML V1.1 working draft and proposed the works introduced in this paper to W3C SML Working Group. This paper demonstrates how these technologies and architectures significantly enhance the capability of SOA governance and management throughout whole SOA lifecycle and spanning the layers of SOA solution stack.","A novel context model based SOA policy management framework by innovatively extending W3C Service Modeling Language (SML) and ISO Schematron is introduced and how these technologies and architectures significantly enhance the capability of SOA governance and management throughout whole SOA lifecycle and spanning the layers ofSOA solution stack is demonstrated."
"Compliance policy management systems and methods","https://scispace.com/paper/compliance-policy-management-systems-and-methods-10d3id564f","2008","Patent","","David S. Tyree
James E. Tomlinson","","","In an exemplary system, a compliance policy processing subsystem is selectively and communicatively coupled to a rules management subsystem. The rules management subsystem is configured to maintain a rules database. The compliance policy processing subsystem is configured to facilitate selection by a user of a section of text within a compliance policy, direct the rules management subsystem to identify one or more rules within the rules database that are relevant to the section of text, and display a representation of the relevant rules.","In this article, a compliance policy processing subsystem is selectively and communicatively coupled to a rules management subsystem, which is configured to facilitate selection by a user of a section of text within compliance policy."
"Policy management: an architecture and approach","https://scispace.com/paper/policy-management-an-architecture-and-approach-2oqa2dlr9w","1993","Proceedings Article","","M.J. Maullo
S.B. Calo","10.1109/IWSM.1993.315293","https://ieeexplore.ieee.org/iel2/915/7607/00315293.pdf","This paper deals with the role of policies in the management of large complex systems. An approach is suggested for the transformation of policy statements into executable process decision functions; and, an architecture is outlined to help organize the elements of policy in a manageable way. To illustrate the concepts, an example is given from information processing that conveys more concretely the manner in which this architecture can be applied to policy management, Tools are introduced to deploy a policy management system. >","An approach is suggested for the transformation of policy statements into executable process decision functions; and, an architecture is outlined to help organize the elements of policy in a manageable way."
"Continuous Compliance: Experiences, Challenges, and Opportunities","https://scispace.com/paper/continuous-compliance-experiences-challenges-and-txho7p8d2u","2018","Proceedings Article","World Congress on Services","Robert Filepp
Constantin Adam
Milton H. Hernandez
Maja Vukovic
Nikos Anerousis
Guan Qun Zhang","10.1109/SERVICES.2018.00029","","IT compliance is an area of increasing attention and capital spend in enterprise IT environments. We present ""Continuous Compliance"", a framework that allows a managed IT services provider to automate the overall process of keeping IT assets conformant with enterprise policies, regulatory frameworks, and other best practices. Our framework applies to all cloud layers and service models: Infrastructure-, Platform-, and Software-as-a-Service. We describe our framework design, its operation, and the post-process analytics and reporting. We also examine remediation reports gathered from over 2,000 servers for a seven month period, graph the incidence of repeated remediations, and explore some reasons for gradually subsiding remediations.","This work presents ""Continuous Compliance"", a framework that allows a managed IT services provider to automate the overall process of keeping IT assets conformant with enterprise policies, regulatory frameworks, and other best practices, and applies to all cloud layers and service models."
"Guest Editors' Introduction: Software Engineering for Compliance","https://scispace.com/paper/guest-editors-introduction-software-engineering-for-1175vm06en","2012","Journal Article","IEEE Software","Uwe Zdun
Ayse Bener
Erlinda L. Olalia-Carin","10.1109/MS.2012.63","","This special issue of IEEE Software explores the challenges in developing compliant software systems. Typically, organizations face conflicting objectives, with compliance policies possibly hindering innovation, slowing down the product development process, or making the whole process most costly. The goal of software engineering for compliance is to bridge the gap between the software engineering community and the compliance community. The articles in this special issue explain the nature and extent of this domain from different viewpoints, the technical challenges it poses, novel software engineering methods for supporting compliance, and the current state of the art.","This special issue of IEEE Software explores the challenges in developing compliant software systems and explains the nature and extent of this domain from different viewpoints, the technical challenges it poses, novel software engineering methods for supporting compliance, and the current state of the art."
"Policy Verification and Validation Framework Based on Model Checking Approach","https://scispace.com/paper/policy-verification-and-validation-framework-based-on-model-4u6ntzpj9h","2007","Proceedings Article","International Conference on Autonomic Computing","Shinji Kikuchi
Satoshi Tsuchiya
Motomitsu Adachi
Tsuneo Katsuyama","10.1109/ICAC.2007.31","","Policy-based management is drawing attention as a solution to managing today's complex information systems. To be dependable, a policy-based system must be able to check the validity of a policy written by administrators. However, common test methods such as operations tests in a test scenario and simulations cannot check whether systems with given policies will work properly in every possible situation. To solve this problem, we propose a policy verification and validation framework based on model checking that exhaustively verifies a policy's validity by considering the relations between system characteristics and policies. We first define the validity of policies and the information needed to verify them from the viewpoint of model checking. We then construct our policy verification framework based on the definition and, finally, present a case study applying this framework to an on-demand data center scenario and show the effectiveness of our approach.","This work defines the validity of policies and the information needed to verify them from the viewpoint of model checking and constructs a policy verification framework based on this definition and presents a case study applying this framework to an on-demand data center scenario."
"Configuration and compliance automation in modern networks: A framework for enhanced security and operational efficiency","https://scispace.com/paper/configuration-and-compliance-automation-in-modern-networks-a-ujdjseb3ptk4","2025","Journal Article","World Journal of Advanced Engineering Technology and Sciences","Suresh Reddy Thati","10.30574/wjaets.2025.15.2.0613","","Configuration and compliance automation represents a transformative approach to modern network management, addressing the escalating complexity of enterprise network environments. As organizations expand their digital footprint through cloud integration, IoT adoption, and hybrid work models, the traditional manual approach to network configuration has become increasingly unsustainable. The heterogeneous nature of contemporary networks, typically encompassing multiple vendors, platforms, and technologies, creates significant challenges for maintaining configuration consistency, ensuring regulatory compliance, and safeguarding security postures. This article explores the fundamental components of effective configuration and compliance automation frameworks, including centralized policy repositories, configuration management tools, continuous monitoring systems, and automated remediation workflows. It presents implementation strategies based on organizational maturity and network complexity, outlining critical success factors and addressing common challenges such as legacy device integration and change management resistance. The substantial benefits of automation across operational efficiency, security enhancement, compliance management, and financial performance demonstrate why configuration and compliance automation has become essential for organizations seeking to maintain competitive advantage in an increasingly digital business landscape. As automation technologies continue to evolve, incorporating artificial intelligence and machine learning capabilities, the potential for self-healing, adaptive networks points toward a future where network operations can focus on innovation rather than maintenance. ","This article proposes a framework for configuration and compliance automation in modern networks, enhancing security and operational efficiency through centralized policy repositories, automated remediation, and continuous monitoring, addressing complexity and regulatory compliance in hybrid networks."
"System and method for achieving compliance through a closed loop integrated compliance framework and toolkit","https://scispace.com/paper/system-and-method-for-achieving-compliance-through-a-closed-4xiacxozpb","2013","Patent","","Mohanakrishnan Shankar
Gideon Premkumar Manoharan
Amit Saha","","","The disclosed embodiments relate to a method, apparatus, and computer-readable medium for managing policy compliance. As exemplary method comprises receiving, by at least one of the one or more computing devices, information associated with a policy event corresponding to a system resource; determining, by at least one of the one or more computing devices, whether the policy event is in compliance with one or more policies; determining, by at least one of the one or more computing devices, a corrective action if the policy event is not in compliance with at least one of the one or more policies; and transmitting, by at least one of the one or more computing devices, information associated with the corrective action if the policy event is not in compliance with at least one of the one or more policies.","In this article, the authors describe a method, apparatus, and computer-readable medium for managing policy compliance, which includes receiving, by at least one of the one or more computing devices, information associated with a policy event corresponding to a system resource."
"A Survey of Policy Specification Approaches","https://scispace.com/paper/a-survey-of-policy-specification-approaches-4mypakyg77","2002","","","Nicodemos Damianou
Arosha K. Bandara
Morris Sloman
Emil Lupu","","https://scispace.com/pdf/a-survey-of-policy-specification-approaches-4mypakyg77.pdf","Policies are rules governing the choices in behaviour of a system. They are often used as a means of implementing flexible and adaptive systems for management of internet services, distributed systems, and security systems. There is also a need for a common specification of security policy for large-scale, multiorganisational systems where access control is implemented in a variety of heterogeneous components. In this paper we survey both security and management policy specification approaches. We also cover the issues relating to detecting and resolving conflicts which can arise in the policies and some ideas on how to refine high level goals and service level agreements into implementable policies. The paper briefly outlines some of the research issues that have to be solved for large-scale adoption of policy-based systems","The paper briefly outlines some of the research issues that have to be solved for large-scale adoption of policy-based systems and some ideas on how to refine high level goals and service level agreements into implementable policies."
